date,state,district,pincode,demo_age_5_17,demo_age_17_
01-06-2025,Andhra Pradesh,East Godavari,534301,53,284
01-06-2025,Gujarat,Rajkot,360003,185,2837
01-06-2025,Maharashtra,Sangli,416416,109,1059
01-06-2025,Haryana,Fatehabad,125051,78,965
01-06-2025,Uttar Pradesh,Bijnor,246722,148,1618
01-06-2025,Andhra Pradesh,Chittoor,517127,42,237
01-06-2025,Uttar Pradesh,Mathura,281403,145,1683
01-06-2025,Maharashtra,Pune,412301,15,131
01-06-2025,Rajasthan,Jaipur,302012,312,3176
01-06-2025,Madhya Pradesh,Rajgarh,465680,47,125
01-06-2025,Haryana,Kaithal,136034,52,486
01-06-2025,Telangana,K.v. Rangareddy,500049,212,1172
01-06-2025,Uttar Pradesh,Moradabad,244001,888,10497
01-06-2025,Madhya Pradesh,Ashok Nagar,473443,147,1078
01-06-2025,Andhra Pradesh,East Godavari,533101,295,1785
01-06-2025,Gujarat,Narmada,393145,195,680
01-06-2025,Maharashtra,Thane,401107,347,3551
01-06-2025,Madhya Pradesh,Chhindwara,480224,119,591
01-06-2025,Andhra Pradesh,Nandyal,518501,232,779
01-06-2025,Madhya Pradesh,Seoni,480667,156,699
01-06-2025,Andhra Pradesh,Palnadu,522616,136,593
01-06-2025,Jammu and Kashmir,Budgam,191113,103,242
01-06-2025,Chhattisgarh,Durg,491001,631,3894
01-06-2025,Karnataka,Hassan,573102,86,354
01-06-2025,Andhra Pradesh,Srikakulam,532440,82,377
01-06-2025,Chhattisgarh,Raipur,493221,211,1270
01-06-2025,Rajasthan,Udaipur,313001,177,1968
01-06-2025,Madhya Pradesh,Guna,473287,81,755
01-06-2025,Karnataka,Vijayapura,586101,120,480
01-06-2025,Andhra Pradesh,Kakinada,533401,75,342
01-06-2025,Uttar Pradesh,Bara Banki,225305,142,2949
01-06-2025,Maharashtra,Thane,421306,272,1828
01-06-2025,Madhya Pradesh,Damoh,470663,82,435
01-06-2025,Madhya Pradesh,Damoh,470664,95,483
01-06-2025,Karnataka,Mandya,571430,85,567
01-06-2025,Chhattisgarh,Bastar,494010,134,984
01-06-2025,Haryana,Karnal,132114,90,558
01-06-2025,Punjab,Hoshiarpur,146001,106,1274
01-06-2025,Haryana,Sirsa,125055,179,1977
01-06-2025,Maharashtra,Bhandara,441915,33,284
01-06-2025,West Bengal,Puruliya,723143,80,638
01-06-2025,Karnataka,Chikkamagaluru,577101,77,450
01-06-2025,Karnataka,Bengaluru,560043,185,1594
01-06-2025,Madhya Pradesh,Sheopur,476337,373,1901
01-06-2025,Chandigarh,Chandigarh,160036,97,1134
01-06-2025,Uttarakhand,Udham Singh Nagar,262308,309,2178
01-06-2025,Maharashtra,Nashik,422003,236,1586
01-06-2025,Delhi,East Delhi,110091,304,2518
01-06-2025,Rajasthan,Jodhpur,342008,67,759
01-06-2025,Madhya Pradesh,Sheopur,476339,202,1005
01-06-2025,Uttar Pradesh,Shahjahanpur,242001,522,9830
01-06-2025,Rajasthan,Jaipur,302017,120,1141
01-06-2025,West Bengal,South 24 Parganas,743329,366,2962
01-06-2025,Gujarat,Mahesana,384001,163,1262
01-06-2025,Punjab,Pathankot,145001,83,826
01-06-2025,West Bengal,Malda,732125,332,2531
01-06-2025,Andhra Pradesh,West Godavari,534134,70,441
01-06-2025,Madhya Pradesh,Ratlam,457114,313,1038
01-06-2025,Karnataka,Bengaluru,560079,114,562
01-06-2025,Rajasthan,Sikar,332001,186,1361
01-06-2025,Andhra Pradesh,N. T. R,521185,91,391
01-06-2025,Madhya Pradesh,Balaghat,481117,82,161
01-06-2025,Madhya Pradesh,Bhopal,462023,111,675
01-06-2025,Chhattisgarh,Rajnandgaon,491558,307,4335
01-06-2025,Chhattisgarh,Janjgir-champa,495689,183,1987
01-06-2025,Andhra Pradesh,Kurnool,518468,61,311
01-06-2025,Madhya Pradesh,Harda,461228,44,226
01-06-2025,Mizoram,Champhai,796321,36,617
01-06-2025,Andhra Pradesh,Palnadu,522426,45,236
01-06-2025,Andhra Pradesh,East Godavari,533289,101,439
01-06-2025,Madhya Pradesh,Dhar,454449,187,919
01-06-2025,Andhra Pradesh,Srikakulam,532312,273,1082
01-06-2025,Karnataka,Bidar,585327,143,871
01-06-2025,Andhra Pradesh,Bapatla,522101,65,332
01-06-2025,Mizoram,Champhai,796310,16,173
01-06-2025,Andhra Pradesh,Vizianagaram,535002,183,1002
01-06-2025,Andhra Pradesh,Kakinada,533016,44,221
01-06-2025,Andhra Pradesh,Prakasam,523247,146,807
01-06-2025,Madhya Pradesh,Mandla,481665,119,295
01-06-2025,Madhya Pradesh,Balaghat,481441,191,842
01-06-2025,Uttar Pradesh,Muzaffarnagar,251001,296,3385
01-06-2025,Tamil Nadu,Coimbatore,641001,92,834
01-06-2025,Punjab,Ludhiana,141010,102,963
01-06-2025,Jammu and Kashmir,Pulwama,192301,104,801
01-06-2025,Assam,Dhubri,783334,92,1007
01-06-2025,Punjab,SAS Nagar (Mohali),140301,158,1643
01-06-2025,Madhya Pradesh,Anuppur,484440,58,246
01-06-2025,Karnataka,Haveri,581104,237,525
01-06-2025,Andhra Pradesh,Anakapalli,531055,47,244
01-06-2025,Delhi,North Delhi,110084,400,3164
01-06-2025,Telangana,Mahabubnagar,509001,399,1606
01-06-2025,Madhya Pradesh,Damoh,470880,250,1247
01-06-2025,Chhattisgarh,Raipur,493116,82,892
01-06-2025,Madhya Pradesh,Rewa,486001,195,1310
01-06-2025,Karnataka,Chitradurga,577519,39,187
01-06-2025,Maharashtra,Chandrapur,441228,13,87
01-06-2025,Rajasthan,Hanumangarh,335524,134,1320
01-06-2025,Madhya Pradesh,Indore,452001,339,2180
01-06-2025,Maharashtra,Amravati,444601,168,835
01-06-2025,Karnataka,Koppal,583237,228,530
01-06-2025,Andhra Pradesh,Chittoor,517214,129,530
01-06-2025,Karnataka,Davangere,577002,75,351
01-06-2025,Punjab,Mansa,151505,61,805
01-06-2025,Haryana,Sonipat,131001,351,2553
01-06-2025,Madhya Pradesh,Chhindwara,480441,194,642
01-06-2025,Gujarat,Ahmedabad,380055,181,952
01-06-2025,Karnataka,Chitradurga,577538,57,323
01-06-2025,Andhra Pradesh,N. T. R,520012,105,635
01-06-2025,West Bengal,Murshidabad,742135,221,2051
01-06-2025,Chhattisgarh,Surguja,497101,194,1988
01-06-2025,Telangana,K.v. Rangareddy,500052,164,904
01-06-2025,Gujarat,Banaskantha,385001,300,1591
01-06-2025,Uttar Pradesh,Bulandshahr,203001,359,4490
01-06-2025,Haryana,Ambala,133001,129,946
01-06-2025,Haryana,Jind,126116,131,1129
01-06-2025,Karnataka,Bangalore Rural,562123,175,897
01-06-2025,Chhattisgarh,Balod,491222,97,920
01-06-2025,Andhra Pradesh,Palnadu,522413,102,436
01-06-2025,Andhra Pradesh,Anantapur,515865,27,566
01-06-2025,Telangana,Jogulamba Gadwal,509125,372,1492
01-06-2025,Andhra Pradesh,Visakhapatnam,530044,122,596
01-06-2025,Madhya Pradesh,Agar Malwa,465447,27,285
01-06-2025,Chhattisgarh,Durg,491107,151,1014
01-06-2025,Andhra Pradesh,West Godavari,534101,125,790
01-06-2025,Uttar Pradesh,Ghaziabad,201001,338,3548
01-06-2025,Karnataka,Haveri,581213,86,196
01-06-2025,Madhya Pradesh,Indore,452002,236,1275
01-06-2025,Gujarat,Ahmedabad,380016,164,1207
01-06-2025,Karnataka,Bengaluru,560026,141,641
01-06-2025,Madhya Pradesh,Panna,488001,163,746
01-06-2025,West Bengal,Malda,732139,133,1222
01-06-2025,Madhya Pradesh,Sidhi,486661,439,2085
01-06-2025,Jammu and Kashmir,Baramula,193201,121,799
01-06-2025,Maharashtra,Jalgaon,424101,123,994
01-06-2025,Chhattisgarh,Raipur,492015,115,709
01-06-2025,Madhya Pradesh,Balaghat,481105,110,485
01-06-2025,Madhya Pradesh,Damoh,470661,252,1349
01-06-2025,Maharashtra,Pune,411015,138,930
01-06-2025,Andhra Pradesh,Visakhapatnam,530046,162,760
01-06-2025,Andhra Pradesh,Kurnool,518466,51,305
01-06-2025,Tamil Nadu,Madurai,625706,158,875
01-06-2025,Tamil Nadu,Tiruvallur,600053,167,1402
01-06-2025,Chhattisgarh,Raipur,492013,149,900
01-06-2025,Madhya Pradesh,Dindori,481884,196,516
01-06-2025,Madhya Pradesh,Mandla,481885,236,676
01-06-2025,Madhya Pradesh,Sehore,466331,223,665
01-06-2025,Andhra Pradesh,Annamayya,517325,446,1401
01-06-2025,Chhattisgarh,Balod,491771,196,1220
01-06-2025,Karnataka,Belagavi,591307,82,288
01-06-2025,West Bengal,South 24 Parganas,743355,109,1773
01-06-2025,Jammu and Kashmir,Pulwama,192123,87,347
01-06-2025,Madhya Pradesh,Seoni,480997,300,956
01-06-2025,Andhra Pradesh,Nandyal,518502,52,265
01-06-2025,Chhattisgarh,Kawardha,491559,524,6930
01-06-2025,Madhya Pradesh,Betul,460661,244,573
01-06-2025,Andhra Pradesh,Sri Sathya Sai,515672,44,148
01-06-2025,West Bengal,Murshidabad,742226,68,790
01-06-2025,Madhya Pradesh,Dindori,481778,171,529
01-06-2025,Haryana,Hisar,125052,54,660
01-06-2025,Haryana,Mewat,122508,161,1872
01-06-2025,Madhya Pradesh,Gwalior,474006,209,1746
01-06-2025,Delhi,South Delhi,110019,183,1911
01-06-2025,Chandigarh,Chandigarh,160102,72,360
01-06-2025,Chhattisgarh,Balrampur,497220,247,4844
01-06-2025,Uttar Pradesh,Ghaziabad,201009,163,1833
01-06-2025,Chhattisgarh,Bilaspur,495001,403,5617
01-06-2025,Chhattisgarh,Korba,495446,104,1317
01-06-2025,Rajasthan,Ajmer,305001,310,2752
01-06-2025,Chhattisgarh,Baloda Bazar,493228,242,3222
01-06-2025,Karnataka,Bagalkot,587203,115,298
01-06-2025,Punjab,Amritsar,143001,382,5277
01-06-2025,Chhattisgarh,Mahasamund,493445,623,12985
01-06-2025,Gujarat,Gandhinagar,382721,269,2038
01-06-2025,Madhya Pradesh,Morena,476229,385,1678
01-06-2025,Delhi,North Delhi,110007,120,1358
01-06-2025,West Bengal,Uttar Dinajpur,733129,203,1774
01-06-2025,Karnataka,Vijayapura,586113,104,188
01-06-2025,Andhra Pradesh,East Godavari,533107,101,606
01-06-2025,Karnataka,Hassan,573201,143,817
01-06-2025,Madhya Pradesh,Ratlam,457118,200,806
01-06-2025,Madhya Pradesh,Chhindwara,480115,218,539
01-06-2025,Telangana,Hyderabad,500028,213,1397
01-06-2025,Maharashtra,Gondiya,441916,54,608
01-06-2025,Andhra Pradesh,Parvathipuram Manyam,535591,37,169
01-06-2025,Madhya Pradesh,Shahdol,484110,161,896
01-06-2025,Karnataka,Koppal,583238,244,572
01-06-2025,Jammu and Kashmir,Samba,184121,20,251
01-06-2025,Madhya Pradesh,Vidisha,464224,113,419
01-06-2025,Madhya Pradesh,Sagar,470335,151,940
01-06-2025,Rajasthan,Pratapgarh,313605,83,717
01-06-2025,Uttar Pradesh,Bareilly,243001,273,3342
01-06-2025,Punjab,Hoshiarpur,144202,12,181
01-06-2025,Delhi,South West Delhi,110077,170,1182
01-06-2025,Haryana,Gurgaon,122505,116,890
01-06-2025,Andhra Pradesh,East Godavari,533343,46,330
01-06-2025,Delhi,West Delhi,110059,846,8050
01-06-2025,Madhya Pradesh,Indore,452016,245,1671
01-06-2025,Delhi,East Delhi,110096,633,2827
01-06-2025,Andhra Pradesh,Guntur,522001,223,1365
01-06-2025,Haryana,Sonipat,131301,110,786
01-06-2025,Haryana,Palwal,121102,354,2716
01-06-2025,West Bengal,Birbhum,731204,77,889
01-06-2025,Telangana,Vikarabad,501141,384,1529
01-06-2025,Andhra Pradesh,Krishna,521301,138,868
01-06-2025,Madhya Pradesh,Mandsaur,458002,127,470
01-06-2025,Uttar Pradesh,Ghaziabad,201002,131,1423
01-06-2025,Tamil Nadu,Chennai,600015,75,575
01-06-2025,Rajasthan,Dholpur,328021,262,1185
01-06-2025,Karnataka,Raichur,584140,76,198
01-06-2025,Madhya Pradesh,Shajapur,465223,42,226
01-06-2025,Rajasthan,Rajsamand,313331,75,822
01-06-2025,Andhra Pradesh,Chittoor,517167,89,353
01-06-2025,Andhra Pradesh,Eluru,534447,102,439
01-06-2025,Madhya Pradesh,Singrauli,486881,269,984
01-06-2025,Haryana,Sirsa,125104,54,685
01-06-2025,Madhya Pradesh,Chhindwara,480551,162,629
01-06-2025,Karnataka,Davangere,577004,86,435
01-06-2025,Chhattisgarh,Bilaspur,495550,92,1184
01-06-2025,Haryana,Gurgaon,122002,60,808
01-06-2025,Maharashtra,Thane,421301,376,2452
01-06-2025,Maharashtra,Gadchiroli,442710,17,234
01-06-2025,Gujarat,Surat,395010,622,5426
01-06-2025,Andhra Pradesh,Nandyal,518401,74,322
01-06-2025,Rajasthan,Pratapgarh,312605,112,1076
01-06-2025,Telangana,Hyderabad,500059,302,2129
01-06-2025,Telangana,Nizamabad,503002,80,371
01-06-2025,Andhra Pradesh,Visakhapatnam,530001,89,616
01-06-2025,Madhya Pradesh,Balaghat,481222,229,794
01-06-2025,Haryana,Rewari,123401,338,2155
01-06-2025,Telangana,Hyderabad,500023,173,1024
01-06-2025,Rajasthan,Barmer,344001,186,1091
01-06-2025,Telangana,Adilabad,504001,237,1240
01-06-2025,Karnataka,Haveri,581110,207,740
01-06-2025,Telangana,Hyderabad,500053,265,1854
01-06-2025,Andhra Pradesh,Guntur,522503,214,1269
01-06-2025,Haryana,Jind,126101,45,434
01-06-2025,Maharashtra,Thane,421302,466,4127
01-06-2025,Andhra Pradesh,Visakhapatnam,530048,140,668
01-06-2025,Andhra Pradesh,Visakhapatnam,530026,180,926
01-06-2025,Madhya Pradesh,Chhindwara,480107,135,302
01-06-2025,Haryana,Palwal,121103,99,1122
01-06-2025,Madhya Pradesh,Sehore,466115,107,396
01-06-2025,Delhi,North East Delhi,110053,577,2906
01-06-2025,Madhya Pradesh,Sagar,470113,67,541
01-06-2025,Karnataka,Bengaluru,560073,175,920
01-06-2025,Karnataka,Belagavi,591115,45,118
01-06-2025,Madhya Pradesh,Chhindwara,480221,120,339
01-06-2025,Andhra Pradesh,Chittoor,517432,94,424
01-06-2025,Madhya Pradesh,Burhanpur,450332,151,721
01-06-2025,Rajasthan,Churu,331001,110,831
01-06-2025,Jammu and Kashmir,Budgam,193411,96,265
01-06-2025,Chhattisgarh,Mungeli,495115,238,2434
01-06-2025,Chhattisgarh,Rajnandgaon,491888,578,8515
01-06-2025,Andhra Pradesh,Guntur,522003,186,931
01-06-2025,Madhya Pradesh,Bhind,477001,439,1933
01-06-2025,Chhattisgarh,Jashpur,496225,273,3444
01-06-2025,Madhya Pradesh,Chhatarpur,471001,302,1857
01-06-2025,Rajasthan,Ganganagar,335804,119,1126
01-06-2025,Madhya Pradesh,Guna,473101,106,649
01-06-2025,Rajasthan,Ajmer,305801,171,1211
01-06-2025,Karnataka,Bengaluru,560100,195,1279
01-06-2025,Maharashtra,Aurangabad,431001,404,2271
01-06-2025,Punjab,Gurdaspur,143505,153,1717
01-06-2025,Karnataka,Haveri,581115,203,919
01-06-2025,Chhattisgarh,Balod,491226,158,1492
01-06-2025,Haryana,Faridabad,121001,315,2816
01-06-2025,Haryana,Faridabad,121002,276,1822
01-06-2025,Madhya Pradesh,Raisen,464886,108,398
01-06-2025,Chhattisgarh,Rajnandgaon,491445,220,2558
01-06-2025,Andhra Pradesh,Ananthapuramu,515865,136,612
01-06-2025,Andhra Pradesh,Guntur,522004,176,796
01-06-2025,Maharashtra,Nandurbar,425412,133,1103
01-06-2025,Chandigarh,Chandigarh,160025,53,289
01-06-2025,Himachal Pradesh,Sirmaur,173027,68,674
01-06-2025,Madhya Pradesh,Sehore,466111,18,96
01-06-2025,Uttar Pradesh,Rampur,244901,529,8904
01-06-2025,Madhya Pradesh,Shahdol,484224,94,341
01-06-2025,Chhattisgarh,Kondagaon,494226,776,16166
01-06-2025,Jammu and Kashmir,Punch,185111,78,401
01-06-2025,Karnataka,Davangere,577213,86,440
01-06-2025,West Bengal,Cooch Behar,736135,225,2016
01-06-2025,Telangana,Siddipet,502103,103,483
01-06-2025,Maharashtra,Pune,411045,62,688
01-06-2025,Karnataka,Bengaluru,560016,140,931
01-06-2025,Delhi,North West Delhi,110033,255,2146
01-06-2025,Chhattisgarh,Raipur,492101,73,600
01-06-2025,Madhya Pradesh,Shahdol,484770,199,686
01-06-2025,Haryana,Kaithal,136027,202,1973
01-06-2025,Mizoram,Lawngtlai,796891,29,465
01-06-2025,Andhra Pradesh,Nandyal,518422,81,350
01-06-2025,Haryana,Jind,126115,58,617
01-06-2025,Madhya Pradesh,Guna,473105,128,948
01-06-2025,West Bengal,Murshidabad,742148,248,2525
01-06-2025,Andhra Pradesh,Kurnool,518395,138,526
01-06-2025,Haryana,Palwal,121105,66,681
01-06-2025,West Bengal,Uttar Dinajpur,733202,240,2822
01-06-2025,Karnataka,Haveri,581210,191,899
01-06-2025,Chhattisgarh,Kabeerdham,491995,339,2575
01-06-2025,Gujarat,Valsad,396050,165,341
01-06-2025,Uttar Pradesh,Saharanpur,247341,177,2337
01-06-2025,Maharashtra,Yavatmal,445102,60,544
01-06-2025,Delhi,South Delhi,110044,441,3201
01-06-2025,Madhya Pradesh,Seoni,480771,136,454
01-06-2025,Madhya Pradesh,Balaghat,481115,172,684
01-06-2025,Haryana,Jhajjar,124103,54,718
01-06-2025,Chandigarh,Chandigarh,160002,65,513
01-06-2025,Andhra Pradesh,Kurnool,518216,81,338
01-06-2025,Andhra Pradesh,West Godavari,534235,102,575
01-06-2025,Haryana,Faridabad,121010,27,284
01-06-2025,Maharashtra,Pune,411046,186,1348
01-06-2025,Karnataka,Bangalore Rural,561203,254,1292
01-06-2025,Chhattisgarh,Raipur,492099,110,645
01-06-2025,Delhi,North East Delhi,110093,335,1656
01-06-2025,Andhra Pradesh,Srikakulam,532407,284,794
01-06-2025,Karnataka,Bangalore Rural,562110,131,831
01-06-2025,Chhattisgarh,Balod,491227,83,987
01-06-2025,Gujarat,Ahmedabad,382330,263,2043
01-06-2025,Maharashtra,Pune,411057,134,1166
01-06-2025,Himachal Pradesh,Sirmaur,173025,75,717
01-06-2025,Uttarakhand,Tehri Garhwal,249155,121,1112
01-06-2025,Andhra Pradesh,Palnadu,522647,138,415
01-06-2025,Andhra Pradesh,Vizianagaram,535145,76,391
01-06-2025,Gujarat,Kachchh,370001,198,2003
01-06-2025,Delhi,South Delhi,110062,311,3516
01-06-2025,Chhattisgarh,Raipur,493441,167,1297
01-06-2025,Andhra Pradesh,Kurnool,518001,277,1216
01-06-2025,Haryana,Karnal,132116,56,277
01-06-2025,West Bengal,Murshidabad,742136,107,1126
01-06-2025,Karnataka,Kalaburagi,585228,110,283
01-06-2025,Andhra Pradesh,West Godavari,534260,137,737
01-06-2025,Madhya Pradesh,Dindori,481879,213,740
01-06-2025,West Bengal,Murshidabad,742213,203,2105
01-06-2025,Andhra Pradesh,Palnadu,522601,152,730
01-06-2025,Andhra Pradesh,N. T. R,521235,39,176
01-06-2025,Madhya Pradesh,Dindori,481990,209,727
01-06-2025,Delhi,West Delhi,110063,105,1138
01-06-2025,Uttarakhand,Udham Singh Nagar,263148,234,1861
01-06-2025,Delhi,West Delhi,110027,131,1522
01-06-2025,Haryana,Yamuna Nagar,135133,44,301
01-06-2025,Haryana,Jind,126102,214,1373
01-06-2025,Maharashtra,Mumbai Suburban,400104,142,1041
01-06-2025,Madhya Pradesh,Indore,453441,226,1308
01-06-2025,Jammu and Kashmir,Baramula,193402,35,287
01-06-2025,Madhya Pradesh,Shajapur,465001,298,1199
01-06-2025,Andhra Pradesh,Chittoor,517247,312,1206
01-06-2025,Andhra Pradesh,Chittoor,517415,65,398
01-06-2025,Karnataka,Gadag,582207,175,363
01-06-2025,Maharashtra,Nagpur,440026,172,1089
01-06-2025,Jammu and Kashmir,Kupwara,193223,113,809
01-06-2025,Madhya Pradesh,Ujjain,456006,286,1547
01-06-2025,Tamil Nadu,Chennai,600042,101,815
01-06-2025,Madhya Pradesh,Balaghat,481224,80,344
01-06-2025,Karnataka,Bengaluru,562107,90,420
01-06-2025,Maharashtra,Gadchiroli,442707,32,329
01-06-2025,Andhra Pradesh,N. T. R,521175,66,305
01-06-2025,Delhi,Shahdara,110032,255,1574
01-06-2025,Madhya Pradesh,Dindori,481882,266,694
01-06-2025,Uttar Pradesh,Bijnor,246733,195,2380
01-06-2025,Karnataka,Mandya,571401,106,612
01-06-2025,Telangana,Komaram Bheem,504296,111,672
01-06-2025,Andhra Pradesh,Srikakulam,532001,147,857
01-06-2025,Andhra Pradesh,Visakhapatnam,531162,134,488
01-06-2025,Andhra Pradesh,Y. S. R,516360,207,915
01-06-2025,Madhya Pradesh,Chhindwara,480110,76,175
01-06-2025,Haryana,Ambala,134203,60,519
01-06-2025,Karnataka,Belagavi,591317,55,229
01-06-2025,Madhya Pradesh,Rajgarh,465669,144,447
01-06-2025,Madhya Pradesh,Indore,452010,276,1791
01-06-2025,Maharashtra,Thane,400607,121,918
01-06-2025,Maharashtra,Pune,412105,221,1590
01-06-2025,Andhra Pradesh,Srikakulam,532443,66,171
01-06-2025,Maharashtra,Pune,411017,175,1111
01-06-2025,Andhra Pradesh,Visakhapatnam,530012,68,365
01-06-2025,Andhra Pradesh,Kurnool,518003,282,1249
01-06-2025,Haryana,Rohtak,124001,299,1558
01-06-2025,West Bengal,Murshidabad,742304,113,1494
01-06-2025,Andhra Pradesh,Ananthapuramu,515411,165,489
01-06-2025,Chhattisgarh,Bilaspur,495113,191,2459
01-06-2025,Karnataka,Kolar,563114,80,483
01-06-2025,Jammu and Kashmir,Kishtwar,182205,57,237
01-06-2025,Karnataka,Hassan,573116,71,437
01-06-2025,Madhya Pradesh,Umaria,484661,517,1964
01-06-2025,Madhya Pradesh,Jabalpur,482001,308,2652
01-06-2025,Chandigarh,Chandigarh,160019,47,329
01-06-2025,Maharashtra,Gondiya,441911,59,487
01-06-2025,Telangana,Hyderabad,500036,108,970
01-06-2025,Delhi,New Delhi,110001,44,321
01-06-2025,Chhattisgarh,Baloda Bazar,493559,95,656
01-06-2025,Rajasthan,Dholpur,328001,150,1092
01-06-2025,Andhra Pradesh,Krishna,521105,50,319
01-06-2025,Uttarakhand,Dehradun,248001,224,3428
01-06-2025,Andhra Pradesh,Kurnool,518465,107,423
01-06-2025,Madhya Pradesh,Gwalior,474001,396,2568
01-06-2025,Andhra Pradesh,Annamayya,517370,62,184
01-06-2025,Andhra Pradesh,Annamayya,516269,145,658
01-06-2025,Karnataka,Bengaluru,560061,125,945
01-06-2025,Andhra Pradesh,Ananthapuramu,515004,169,708
01-06-2025,Karnataka,Kalaburagi,585104,244,992
01-06-2025,Karnataka,Bengaluru,560049,126,915
01-06-2025,Madhya Pradesh,Balaghat,481445,157,585
01-06-2025,Andhra Pradesh,Tirupati,517551,16,70
01-06-2025,Andhra Pradesh,Eluru,521333,30,144
01-06-2025,Chhattisgarh,Raipur,492015,115,709
01-06-2025,Madhya Pradesh,Balaghat,481105,110,485
01-06-2025,Madhya Pradesh,Damoh,470661,252,1349
01-06-2025,Maharashtra,Pune,411015,138,930
01-06-2025,Andhra Pradesh,Visakhapatnam,530046,162,760
01-06-2025,Andhra Pradesh,Kurnool,518466,51,305
01-06-2025,Tamil Nadu,Madurai,625706,158,875
01-06-2025,Tamil Nadu,Tiruvallur,600053,167,1402
01-06-2025,Chhattisgarh,Raipur,492013,149,900
01-06-2025,Madhya Pradesh,Dindori,481884,196,516
01-06-2025,Madhya Pradesh,Mandla,481885,236,676
01-06-2025,Madhya Pradesh,Sehore,466331,223,665
01-06-2025,Andhra Pradesh,Annamayya,517325,446,1401
01-06-2025,Chhattisgarh,Balod,491771,196,1220
01-06-2025,Karnataka,Belagavi,591307,82,288
01-06-2025,West Bengal,South 24 Parganas,743355,109,1773
01-06-2025,Jammu and Kashmir,Pulwama,192123,87,347
01-06-2025,Madhya Pradesh,Seoni,480997,300,956
01-06-2025,Andhra Pradesh,Nandyal,518502,52,265
01-06-2025,Chhattisgarh,Kawardha,491559,524,6930
01-06-2025,Madhya Pradesh,Betul,460661,244,573
01-06-2025,Andhra Pradesh,Sri Sathya Sai,515672,44,148
01-06-2025,West Bengal,Murshidabad,742226,68,790
01-06-2025,Madhya Pradesh,Dindori,481778,171,529
01-06-2025,Haryana,Hisar,125052,54,660
01-06-2025,Haryana,Mewat,122508,161,1872
01-06-2025,Madhya Pradesh,Gwalior,474006,209,1746
01-06-2025,Delhi,South Delhi,110019,183,1911
01-06-2025,Chandigarh,Chandigarh,160102,72,360
01-06-2025,Chhattisgarh,Balrampur,497220,247,4844
01-06-2025,Uttar Pradesh,Ghaziabad,201009,163,1833
01-06-2025,Chhattisgarh,Bilaspur,495001,403,5617
01-06-2025,Chhattisgarh,Korba,495446,104,1317
01-06-2025,Rajasthan,Ajmer,305001,310,2752
01-06-2025,Chhattisgarh,Baloda Bazar,493228,242,3222
01-06-2025,Karnataka,Bagalkot,587203,115,298
01-06-2025,Punjab,Amritsar,143001,382,5277
01-06-2025,Chhattisgarh,Mahasamund,493445,623,12985
01-06-2025,Gujarat,Gandhinagar,382721,269,2038
01-06-2025,Madhya Pradesh,Morena,476229,385,1678
01-06-2025,Delhi,North Delhi,110007,120,1358
01-06-2025,West Bengal,Uttar Dinajpur,733129,203,1774
01-06-2025,Karnataka,Vijayapura,586113,104,188
01-06-2025,Andhra Pradesh,East Godavari,533107,101,606
01-06-2025,Karnataka,Hassan,573201,143,817
01-06-2025,Madhya Pradesh,Ratlam,457118,200,806
01-06-2025,Madhya Pradesh,Chhindwara,480115,218,539
01-06-2025,Telangana,Hyderabad,500028,213,1397
01-06-2025,Maharashtra,Gondiya,441916,54,608
01-06-2025,Andhra Pradesh,Parvathipuram Manyam,535591,37,169
01-06-2025,Madhya Pradesh,Shahdol,484110,161,896
01-06-2025,Karnataka,Koppal,583238,244,572
01-06-2025,Jammu and Kashmir,Samba,184121,20,251
01-06-2025,Madhya Pradesh,Vidisha,464224,113,419
01-06-2025,Madhya Pradesh,Sagar,470335,151,940
01-06-2025,Rajasthan,Pratapgarh,313605,83,717
01-06-2025,Uttar Pradesh,Bareilly,243001,273,3342
01-06-2025,Punjab,Hoshiarpur,144202,12,181
01-06-2025,Delhi,South West Delhi,110077,170,1182
01-06-2025,Haryana,Gurgaon,122505,116,890
01-06-2025,Andhra Pradesh,East Godavari,533343,46,330
01-06-2025,Delhi,West Delhi,110059,846,8050
01-06-2025,Madhya Pradesh,Indore,452016,245,1671
01-06-2025,Delhi,East Delhi,110096,633,2827
01-06-2025,Andhra Pradesh,Guntur,522001,223,1365
01-06-2025,Haryana,Sonipat,131301,110,786
01-06-2025,Haryana,Palwal,121102,354,2716
01-06-2025,West Bengal,Birbhum,731204,77,889
01-06-2025,Telangana,Vikarabad,501141,384,1529
01-06-2025,Andhra Pradesh,Krishna,521301,138,868
01-06-2025,Madhya Pradesh,Mandsaur,458002,127,470
01-06-2025,Uttar Pradesh,Ghaziabad,201002,131,1423
01-06-2025,Tamil Nadu,Chennai,600015,75,575
01-06-2025,Rajasthan,Dholpur,328021,262,1185
01-06-2025,Karnataka,Raichur,584140,76,198
01-06-2025,Madhya Pradesh,Shajapur,465223,42,226
01-06-2025,Rajasthan,Rajsamand,313331,75,822
01-06-2025,Andhra Pradesh,Chittoor,517167,89,353
01-06-2025,Andhra Pradesh,Eluru,534447,102,439
01-06-2025,Madhya Pradesh,Singrauli,486881,269,984
01-06-2025,Haryana,Sirsa,125104,54,685
01-06-2025,Madhya Pradesh,Chhindwara,480551,162,629
01-06-2025,Karnataka,Davangere,577004,86,435
01-06-2025,Chhattisgarh,Bilaspur,495550,92,1184
