date,state,district,pincode,demo_age_5_17,demo_age_17_
01-04-2025,Maharashtra,Nandurbar,425412,85,961
01-04-2025,Andhra Pradesh,Guntur,522201,84,874
01-04-2025,West Bengal,Puruliya,723127,66,681
01-04-2025,Telangana,Adilabad,504001,184,1155
01-04-2025,Andhra Pradesh,Kurnool,518345,32,214
01-04-2025,Haryana,Faridabad,121006,98,534
01-04-2025,Haryana,Palwal,121105,80,651
01-04-2025,Karnataka,Dharwad,580030,237,487
01-04-2025,Uttar Pradesh,Lucknow,226016,161,1314
01-04-2025,Andhra Pradesh,Y. S. R,516003,88,344
01-04-2025,Uttar Pradesh,Aligarh,202001,977,9397
01-04-2025,Andhra Pradesh,Annamayya,517325,157,853
01-04-2025,Maharashtra,Gadchiroli,441209,47,224
01-04-2025,Haryana,Rohtak,124514,38,183
01-04-2025,Madhya Pradesh,Dindori,481880,212,1129
01-04-2025,Tamil Nadu,Madurai,625106,61,457
01-04-2025,Haryana,Bhiwani,127040,51,235
01-04-2025,Maharashtra,Raigad,410208,34,531
01-04-2025,Madhya Pradesh,Ujjain,456010,281,1354
01-04-2025,Uttar Pradesh,Ghaziabad,201009,316,2324
01-04-2025,Rajasthan,Churu,331304,74,816
01-04-2025,Haryana,Sirsa,125102,69,467
01-04-2025,Karnataka,Dharwad,580024,247,815
01-04-2025,Delhi,North Delhi,110006,300,2599
01-04-2025,Tamil Nadu,Thanjavur,612001,60,574
01-04-2025,Rajasthan,Alwar,301404,110,900
01-04-2025,Jammu and Kashmir,Baramula,193121,84,738
01-04-2025,Madhya Pradesh,Chhindwara,480334,85,382
01-04-2025,Rajasthan,Jhunjhunun,333023,37,259
01-04-2025,Madhya Pradesh,Ujjain,456006,232,1370
01-04-2025,Rajasthan,Jaipur,302039,155,1000
01-04-2025,Uttar Pradesh,Etawah,206001,312,2134
01-04-2025,Uttar Pradesh,Gautam Buddha Nagar,201306,359,2953
01-04-2025,Maharashtra,Mumbai Suburban,400070,137,842
01-04-2025,Haryana,Faridabad,121004,1045,5354
01-04-2025,Madhya Pradesh,Satna,485441,61,313
01-04-2025,Rajasthan,Udaipur,313011,48,506
01-04-2025,West Bengal,Puruliya,723154,18,209
01-04-2025,Delhi,West Delhi,110059,1780,14314
01-04-2025,Uttar Pradesh,Pilibhit,262001,472,5201
01-04-2025,Uttarakhand,Udham Singh Nagar,262401,291,1519
01-04-2025,Jammu and Kashmir,Anantnag,192124,61,448
01-04-2025,Madhya Pradesh,Mandla,481995,312,1126
01-04-2025,Chhattisgarh,Korba,495677,91,901
01-04-2025,Delhi,North East Delhi,110094,2690,9668
01-04-2025,Karnataka,Kolar,563101,191,1113
01-04-2025,Chhattisgarh,Surguja,497111,94,916
01-04-2025,Andhra Pradesh,Kurnool,518001,144,875
01-04-2025,Madhya Pradesh,Indore,452010,302,2031
01-04-2025,Andhra Pradesh,East Godavari,533101,190,1665
01-04-2025,Rajasthan,Jodhpur,342602,25,309
01-04-2025,West Bengal,Birbhum,731234,60,894
01-04-2025,Rajasthan,Sirohi,307026,120,1156
01-04-2025,Haryana,Sirsa,125060,42,257
01-04-2025,Uttarakhand,Nainital,263139,591,3166
01-04-2025,Maharashtra,Pune,411057,107,1169
01-04-2025,Karnataka,Bangalore Rural,562110,81,759
01-04-2025,Rajasthan,Kota,324005,220,1284
01-04-2025,Tamil Nadu,Karur,639002,44,472
01-04-2025,Chhattisgarh,Baloda Bazar,493118,63,1784
01-04-2025,Delhi,South West Delhi,110045,520,4935
01-04-2025,Rajasthan,Barmer,344001,237,1507
01-04-2025,West Bengal,South 24 Parganas,743312,92,964
01-04-2025,Chhattisgarh,Durg,491001,451,2075
01-04-2025,Karnataka,Yadgir,585202,187,433
01-04-2025,Tamil Nadu,Chennai,600015,48,527
01-04-2025,Rajasthan,Nagaur,341509,77,604
01-04-2025,Mizoram,Lawngtlai,796891,31,372
01-04-2025,Maharashtra,Nagpur,440023,69,704
01-04-2025,Gujarat,Ahmedabad,382330,243,2333
01-04-2025,Andhra Pradesh,Guntur,522003,103,710
01-04-2025,Haryana,Hisar,125044,58,272
01-04-2025,Haryana,Yamuna Nagar,133103,52,355
01-04-2025,Rajasthan,Churu,331001,132,930
01-04-2025,Rajasthan,Bikaner,334001,269,2369
01-04-2025,Delhi,South Delhi,110025,442,3181
01-04-2025,Delhi,West Delhi,110087,146,968
01-04-2025,Rajasthan,Sikar,332713,25,264
01-04-2025,Haryana,Gurgaon,122506,45,390
01-04-2025,Madhya Pradesh,Chhindwara,480001,484,1448
01-04-2025,Haryana,Rohtak,124401,21,91
01-04-2025,Delhi,South West Delhi,110037,489,1984
01-04-2025,Madhya Pradesh,Indore,452002,182,1208
01-04-2025,Jammu and Kashmir,Udhampur,182101,49,432
01-04-2025,Madhya Pradesh,Jabalpur,482003,152,1382
01-04-2025,Tamil Nadu,Vellore,632001,74,644
01-04-2025,Andhra Pradesh,Kurnool,518468,41,228
01-04-2025,Delhi,North West Delhi,110033,476,5066
01-04-2025,Madhya Pradesh,Raisen,462046,111,428
01-04-2025,Telangana,K.v. Rangareddy,500019,108,610
01-04-2025,Andhra Pradesh,Guntur,522001,120,1036
01-04-2025,Uttar Pradesh,Saharanpur,247001,753,6540
01-04-2025,Chhattisgarh,Bemetara,491335,135,1607
01-04-2025,Haryana,Ambala,134007,21,150
01-04-2025,Delhi,North West Delhi,110036,249,1268
01-04-2025,Andhra Pradesh,Visakhapatnam,530017,113,757
01-04-2025,Jammu and Kashmir,Ramban,182144,144,481
01-04-2025,Rajasthan,Dholpur,328021,227,1222
01-04-2025,Andhra Pradesh,West Godavari,534260,117,675
01-04-2025,Haryana,Mahendragarh,123027,95,420
01-04-2025,Madhya Pradesh,Chhindwara,480559,124,554
01-04-2025,Haryana,Karnal,132023,18,112
01-04-2025,Rajasthan,Hanumangarh,335524,200,1464
01-04-2025,Rajasthan,Jaipur,302006,74,669
01-04-2025,Madhya Pradesh,Damoh,470664,78,479
01-04-2025,Madhya Pradesh,Ratlam,457001,338,2462
01-04-2025,Karnataka,Chikkaballapur,562105,67,612
01-04-2025,Karnataka,Haveri,581110,126,523
01-04-2025,Madhya Pradesh,Mandsaur,458001,179,415
01-04-2025,Haryana,Gurgaon,122101,135,918
01-04-2025,Karnataka,Bengaluru,560064,157,1410
01-04-2025,Uttar Pradesh,Kanpur Nagar,208021,183,2281
01-04-2025,Uttarakhand,Dehradun,248198,57,511
01-04-2025,Maharashtra,Pune,411028,171,1433
01-04-2025,Mizoram,Kolasib,796081,95,400
01-04-2025,Bihar,Katihar,855113,637,4362
01-04-2025,Andhra Pradesh,West Godavari,534217,24,225
01-04-2025,Jammu and Kashmir,Kathua,184204,62,439
01-04-2025,Rajasthan,Bikaner,334803,265,1277
01-04-2025,Chhattisgarh,Durg,490020,41,227
01-04-2025,West Bengal,Murshidabad,742135,131,1409
01-04-2025,Tamil Nadu,Tiruchirappalli,621314,15,375
01-04-2025,Uttar Pradesh,Ghaziabad,201001,521,4047
01-04-2025,Tamil Nadu,Tiruchirappalli,620003,29,357
01-04-2025,Madhya Pradesh,Bhopal,462030,49,433
01-04-2025,Andhra Pradesh,Kurnool,518360,188,1116
01-04-2025,Rajasthan,Jaipur,302012,610,4263
01-04-2025,Rajasthan,Jaipur,302021,110,940
01-04-2025,Karnataka,Chitradurga,577501,99,550
01-04-2025,Haryana,Gurgaon,122505,154,1006
01-04-2025,Uttarakhand,Dehradun,248142,58,677
01-04-2025,Madhya Pradesh,Indore,453771,88,713
01-04-2025,Jammu and Kashmir,Bandipore,193502,190,1414
01-04-2025,Haryana,Panipat,132103,952,5630
01-04-2025,Jammu and Kashmir,Anantnag,192201,111,556
01-04-2025,Bihar,Bhagalpur,812005,465,2186
01-04-2025,Haryana,Panipat,132113,37,246
01-04-2025,Haryana,Rewari,123411,60,322
01-04-2025,Jammu and Kashmir,Kupwara,193224,698,3103
01-04-2025,Madhya Pradesh,Seoni,480661,454,1576
01-04-2025,Madhya Pradesh,Rewa,486445,89,666
01-04-2025,Madhya Pradesh,Morena,476001,525,2785
01-04-2025,Haryana,Rewari,123106,89,569
01-04-2025,Madhya Pradesh,Balaghat,481116,38,149
01-04-2025,Delhi,Central Delhi,110008,408,3192
01-04-2025,Punjab,Gurdaspur,143521,49,860
01-04-2025,Gujarat,Rajkot,360002,152,2256
01-04-2025,Maharashtra,Pune,411014,155,1295
01-04-2025,Delhi,East Delhi,110092,1132,6242
01-04-2025,Uttar Pradesh,Gautam Buddha Nagar,201304,172,1442
01-04-2025,Haryana,Kaithal,136042,16,118
01-04-2025,Maharashtra,Mumbai City,400037,137,1305
01-04-2025,Karnataka,Bangalore Rural,562114,96,772
01-04-2025,Tamil Nadu,Kancheepuram,600048,61,746
01-04-2025,Chhattisgarh,Korba,495674,34,909
01-04-2025,Delhi,South Delhi,110044,1333,6949
01-04-2025,Tamil Nadu,Tiruvallur,601204,55,516
01-04-2025,Uttar Pradesh,Bulandshahr,203001,466,2889
01-04-2025,Maharashtra,Mumbai Suburban,400104,96,1162
01-04-2025,Delhi,South West Delhi,110071,166,968
01-04-2025,Tamil Nadu,Karur,639006,50,382
01-04-2025,Karnataka,Tumakuru,572201,54,329
01-04-2025,Karnataka,Dharwad,580020,66,449
01-04-2025,Delhi,North East Delhi,110093,874,2849
01-04-2025,Uttar Pradesh,Ghaziabad,201102,524,5709
01-04-2025,Telangana,Hyderabad,500053,223,1573
01-04-2025,Madhya Pradesh,Singrauli,486886,567,2265
01-04-2025,Chandigarh,Chandigarh,160019,123,417
01-04-2025,Uttar Pradesh,Shamli,247776,322,2620
01-04-2025,Chhattisgarh,Surguja,497116,166,1202
01-04-2025,Madhya Pradesh,Balaghat,481449,225,635
01-04-2025,Madhya Pradesh,Damoh,470880,192,1461
01-04-2025,Rajasthan,Jaipur,302029,366,1854
01-04-2025,Tamil Nadu,Kancheepuram,631502,120,954
01-04-2025,Delhi,North West Delhi,110088,192,1667
01-04-2025,Haryana,Panchkula,134113,235,630
01-04-2025,Rajasthan,Jaipur,302001,42,646
01-04-2025,Tamil Nadu,Chennai,600083,23,400
01-04-2025,Karnataka,Koppal,583277,99,500
01-04-2025,Tamil Nadu,Tiruppur,641603,87,751
01-04-2025,Madhya Pradesh,Balaghat,481111,63,342
01-04-2025,Madhya Pradesh,Mandla,481998,92,332
01-04-2025,Uttar Pradesh,Baghpat,250611,366,2361
01-04-2025,Rajasthan,Tonk,304001,377,1902
01-04-2025,Tamil Nadu,Chennai,600078,62,687
01-04-2025,Haryana,Panipat,132107,50,258
01-04-2025,Haryana,Kurukshetra,136119,65,400
01-04-2025,Tamil Nadu,Madurai,625014,71,672
01-04-2025,Madhya Pradesh,Balaghat,481332,57,189
01-04-2025,Madhya Pradesh,Mandsaur,458990,102,338
01-04-2025,Maharashtra,Pune,411044,50,559
01-04-2025,Rajasthan,Hanumangarh,335513,80,519
01-04-2025,Karnataka,Davangere,577001,99,510
01-04-2025,Tamil Nadu,Tiruppur,641605,84,589
01-04-2025,Tamil Nadu,Erode,638476,23,365
01-04-2025,Delhi,North Delhi,110084,756,5451
01-04-2025,Tamil Nadu,Tiruvallur,601201,42,728
01-04-2025,Jharkhand,Ranchi,834001,210,1855
01-04-2025,Gujarat,Surat,394107,206,2239
01-04-2025,Andhra Pradesh,Kurnool,518002,195,1075
01-04-2025,Delhi,North West Delhi,110040,957,2444
01-04-2025,Uttar Pradesh,Bareilly,243122,243,2103
01-04-2025,Andhra Pradesh,Kurnool,518313,132,828
01-04-2025,Rajasthan,Jodhpur,342013,52,279
01-04-2025,Karnataka,Ramanagar,562138,48,347
01-04-2025,Delhi,South Delhi,110062,699,9272
01-04-2025,Andhra Pradesh,Y. S. R,516360,85,582
01-04-2025,Delhi,South West Delhi,110043,740,4439
01-04-2025,Jammu and Kashmir,Rajouri,185151,83,426
01-04-2025,Telangana,K.v. Rangareddy,500089,137,882
01-04-2025,Madhya Pradesh,Satna,485775,139,613
01-04-2025,Haryana,Sonipat,131021,51,304
01-04-2025,Maharashtra,Thane,421204,110,1199
01-04-2025,Rajasthan,Ajmer,305802,35,304
01-04-2025,Himachal Pradesh,Una,177211,17,41
01-04-2025,Karnataka,Bangalore Rural,561203,169,1137
01-04-2025,Karnataka,Bengaluru,560023,56,383
01-04-2025,Uttar Pradesh,Bulandshahr,203131,349,3360
01-04-2025,Delhi,East Delhi,110031,498,2286
01-04-2025,Haryana,Sonipat,131001,568,2792
01-04-2025,Telangana,Hyderabad,500002,109,722
01-04-2025,Rajasthan,Nagaur,341505,74,793
01-04-2025,Rajasthan,Jaisalmer,345001,108,1243
01-04-2025,Madhya Pradesh,Balaghat,481222,239,785
01-04-2025,Madhya Pradesh,Seoni,480991,65,347
01-04-2025,Madhya Pradesh,Dindori,481879,108,701
01-04-2025,Himachal Pradesh,Bilaspur,174001,29,196
01-04-2025,Uttar Pradesh,Bijnor,246701,380,3470
01-04-2025,Rajasthan,Kota,324010,89,583
01-04-2025,Haryana,Hisar,125121,112,846
01-04-2025,Madhya Pradesh,Ashok Nagar,473331,191,1335
01-04-2025,Tamil Nadu,Kancheepuram,600069,133,1015
01-04-2025,Haryana,Sonipat,131101,124,659
01-04-2025,West Bengal,Dakshin Dinajpur,733121,91,1078
01-04-2025,Haryana,Ambala,134203,91,558
01-04-2025,Gujarat,Ahmedabad,380001,208,1728
01-04-2025,Chandigarh,Chandigarh,160025,145,312
01-04-2025,Rajasthan,Churu,331403,170,1401
01-04-2025,Andhra Pradesh,Srikakulam,532403,125,382
01-04-2025,Karnataka,Ballari,583120,27,125
01-04-2025,Chhattisgarh,Raipur,492101,55,520
01-04-2025,Tamil Nadu,Tiruvallur,600077,159,1288
01-04-2025,Chhattisgarh,Raipur,492014,26,335
01-04-2025,Jammu and Kashmir,Kathua,184206,55,255
01-04-2025,Haryana,Hisar,125039,74,575
01-04-2025,Karnataka,Bengaluru,560076,143,1070
01-04-2025,Telangana,Hyderabad,500059,138,979
01-04-2025,Madhya Pradesh,Bhopal,462010,97,740
01-04-2025,Maharashtra,Nandurbar,425414,79,294
01-04-2025,Telangana,Hyderabad,500023,93,762
01-04-2025,Haryana,Kaithal,136035,52,274
01-04-2025,Madhya Pradesh,Bhopal,462037,26,164
01-04-2025,Punjab,Patiala,140401,95,1106
01-04-2025,Madhya Pradesh,Neemuch,458441,224,1260
01-04-2025,Maharashtra,Jalgaon,425001,206,1220
01-04-2025,West Bengal,Murshidabad,742302,64,855
01-04-2025,Madhya Pradesh,Dindori,481882,264,866
01-04-2025,Madhya Pradesh,Guna,473001,226,1679
01-04-2025,Madhya Pradesh,Satna,485221,100,555
01-04-2025,Jammu and Kashmir,Baramula,193201,203,1350
01-04-2025,Chhattisgarh,Raipur,493221,157,1004
01-04-2025,Haryana,Gurgaon,122103,172,1050
01-04-2025,Karnataka,Raichur,584101,62,533
01-04-2025,Madhya Pradesh,Dewas,455227,118,1231
01-04-2025,Jammu and Kashmir,Udhampur,182141,28,282
01-04-2025,Gujarat,Kachchh,370001,273,1774
01-04-2025,Karnataka,Bengaluru,560032,150,885
01-04-2025,Rajasthan,Rajsamand,305921,155,633
01-04-2025,Jammu and Kashmir,Kulgam,192231,240,1087
01-04-2025,Madhya Pradesh,Indore,452016,236,1909
01-04-2025,Rajasthan,Karauli,322241,223,1217
01-04-2025,Madhya Pradesh,Bhopal,462043,81,498
01-04-2025,West Bengal,Uttar Dinajpur,733134,163,2668
01-04-2025,Andhra Pradesh,Visakhapatnam,530013,54,424
01-04-2025,Delhi,South Delhi,110017,183,1875
01-04-2025,Tamil Nadu,Tiruppur,641602,102,863
01-04-2025,Haryana,Bhiwani,127046,62,260
01-04-2025,Karnataka,Mysuru,570016,26,224
01-04-2025,Madhya Pradesh,Indore,452020,103,794
01-04-2025,Gujarat,Surat,395004,503,4983
01-04-2025,Jammu and Kashmir,Srinagar,190002,69,607
01-04-2025,Jammu and Kashmir,Kathua,184201,30,311
01-04-2025,Haryana,Yamuna Nagar,135003,194,967
01-04-2025,Maharashtra,Thane,401107,379,3573
01-04-2025,Andhra Pradesh,Visakhapatnam,530026,97,731
01-04-2025,Rajasthan,Bikaner,334004,55,460
01-04-2025,Telangana,Hyderabad,500008,228,1483
01-04-2025,Chhattisgarh,Mahasamund,493551,56,1009
01-04-2025,Jammu and Kashmir,Jammu,181102,37,301
01-04-2025,Madhya Pradesh,Ashok Nagar,473335,181,975
01-04-2025,Madhya Pradesh,Vidisha,464001,258,1414
01-04-2025,Maharashtra,Raigad,410206,160,2161
01-04-2025,Karnataka,Bengaluru,560085,74,625
01-04-2025,Madhya Pradesh,Betul,460001,259,1019
01-04-2025,Rajasthan,Jodhpur,342601,115,895
01-04-2025,Gujarat,Mahesana,384001,155,818
01-04-2025,Andhra Pradesh,West Godavari,534281,43,369
01-04-2025,Haryana,Kaithal,136021,36,128
01-04-2025,Haryana,Karnal,132114,111,668
01-04-2025,Karnataka,Mysuru,570019,103,837
01-04-2025,Karnataka,Bengaluru,560060,128,866
01-04-2025,Jharkhand,Ranchi,834004,93,905
01-04-2025,Haryana,Kaithal,136034,70,566
01-04-2025,Karnataka,Bengaluru,560036,131,781
01-04-2025,Delhi,South West Delhi,110046,261,2034
01-04-2025,Uttar Pradesh,Bareilly,243123,268,2338
01-04-2025,Rajasthan,Jodhpur,342015,15,99
01-04-2025,Chhattisgarh,Raigarh,496001,167,1378
01-04-2025,Uttarakhand,Udham Singh Nagar,262308,437,2694
01-04-2025,Haryana,Sonipat,131408,15,127
01-04-2025,Uttarakhand,Uttarkashi,249196,49,378
01-04-2025,Karnataka,Hassan,573115,34,174
01-04-2025,Delhi,Shahdara,110093,299,898
01-04-2025,Uttar Pradesh,Budaun,243601,532,4999
01-04-2025,Gujarat,Gandhinagar,382721,256,2318
01-04-2025,Karnataka,Chikkaballapur,562101,110,589
01-04-2025,Rajasthan,Jaipur,303905,64,368
01-04-2025,Rajasthan,Jaipur,302026,60,560
01-04-2025,Rajasthan,Sawai Madhopur,322021,23,116
01-04-2025,Madhya Pradesh,Katni,483501,383,2502
01-04-2025,West Bengal,Murshidabad,742237,33,435
01-04-2025,Madhya Pradesh,Narsinghpur,487118,119,1002
01-04-2025,Gujarat,Narmada,393151,41,185
01-04-2025,Delhi,Central Delhi,110005,205,2580
01-04-2025,Rajasthan,Jodhpur,342304,34,308
01-04-2025,Haryana,Panchkula,134116,161,582
01-04-2025,Chhattisgarh,Bilaspur,495224,98,1268
01-04-2025,Chandigarh,Chandigarh,160014,283,980
01-04-2025,Gujarat,Ahmedabad,382345,161,1142
01-04-2025,Tamil Nadu,Kancheepuram,600063,63,603
01-04-2025,Chandigarh,Chandigarh,160101,589,1307
01-04-2025,Delhi,South Delhi,110047,163,704
01-04-2025,Haryana,Bhiwani,127201,41,339
01-04-2025,Uttarakhand,Udham Singh Nagar,263148,275,2012
01-04-2025,Tamil Nadu,Tiruvallur,600054,47,361
01-04-2025,Jammu and Kashmir,Jammu,181132,40,306
01-04-2025,Chhattisgarh,Raipur,492009,64,459
01-04-2025,Rajasthan,Jaipur,302019,70,622
01-04-2025,Punjab,Ludhiana,141007,206,2000
01-04-2025,Maharashtra,Nagpur,440034,167,1278
01-04-2025,Chhattisgarh,Janjgir-champa,495668,140,1759
01-04-2025,Punjab,Patiala,147001,244,3018
01-04-2025,Telangana,Vikarabad,501141,125,693
01-04-2025,Haryana,Sonipat,131301,111,800
01-04-2025,Madhya Pradesh,Khargone,451001,169,811
01-04-2025,Haryana,Kurukshetra,136135,124,819
01-04-2025,Andhra Pradesh,Visakhapatnam,531162,76,477
01-04-2025,Rajasthan,Chittorgarh,312001,98,719
01-04-2025,Haryana,Bhiwani,127309,31,164
01-04-2025,Madhya Pradesh,Vidisha,464224,220,628
01-04-2025,Karnataka,Tumakuru,572104,73,256
01-04-2025,Chandigarh,Chandigarh,160055,46,179
01-04-2025,Rajasthan,Sikar,332001,176,1393
01-04-2025,Gujarat,Kachchh,370465,136,638
01-04-2025,Madhya Pradesh,Seoni,480996,133,565
01-04-2025,Karnataka,Bagalkot,587201,173,355
01-04-2025,Jammu and Kashmir,Kishtwar,182204,89,316
01-04-2025,Karnataka,Bengaluru,560066,120,803
01-04-2025,West Bengal,Purba Medinipur,721631,118,637
01-04-2025,Madhya Pradesh,Anuppur,484444,23,105
01-04-2025,Gujarat,Morbi,363641,176,1087
01-04-2025,Chhattisgarh,Rajnandgaon,491441,255,2616
01-04-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,78,483
01-04-2025,Haryana,Hisar,125052,88,589
01-04-2025,Gujarat,Ahmedabad,380021,71,801
01-04-2025,Jammu and Kashmir,Punch,185111,230,891
01-04-2025,Jammu and Kashmir,Doda,182203,62,479
01-04-2025,Madhya Pradesh,Raisen,464884,48,260
01-04-2025,Rajasthan,Jaipur,303301,130,639
01-04-2025,Rajasthan,Kota,324002,153,817
01-04-2025,Karnataka,Bengaluru,560049,132,869
01-04-2025,Andhra Pradesh,Ananthapuramu,515004,106,463
01-04-2025,Madhya Pradesh,Singrauli,486669,82,577
01-04-2025,Karnataka,Koppal,583237,95,440
01-04-2025,Rajasthan,Dausa,303303,123,869
01-04-2025,Haryana,Kaithal,136027,378,2094
01-04-2025,Madhya Pradesh,Bhopal,462042,138,939
01-04-2025,Rajasthan,Pali,306401,223,1501
01-04-2025,Chhattisgarh,Bastar,494001,200,1623
01-04-2025,Delhi,South Delhi,110014,52,586
01-04-2025,Jammu and Kashmir,Baramula,193202,45,288
01-04-2025,Haryana,Rewari,123401,393,1964
01-04-2025,Andhra Pradesh,Kurnool,518301,175,959
01-04-2025,Rajasthan,Jhunjhunun,333031,41,493
01-04-2025,Rajasthan,Ganganagar,335704,63,731
01-04-2025,Jammu and Kashmir,Udhampur,182125,30,276
01-04-2025,Madhya Pradesh,Anuppur,484334,137,673
01-04-2025,Delhi,North West Delhi,110085,823,4912
01-04-2025,Jammu and Kashmir,Anantnag,192212,76,343
01-04-2025,Andhra Pradesh,Visakhapatnam,530001,67,659
01-04-2025,Assam,Bongaigaon,783380,91,1244
01-04-2025,Delhi,East Delhi,110091,635,4916
01-04-2025,Madhya Pradesh,Chhatarpur,471001,255,1171
01-04-2025,Chhattisgarh,Bilaspur,495112,40,501
01-04-2025,Karnataka,Mysuru,570017,74,259
01-04-2025,Gujarat,Surat,394101,189,1781
01-04-2025,Chhattisgarh,Bilaspur,495006,70,739
01-04-2025,Rajasthan,Kota,324006,72,484
01-04-2025,Madhya Pradesh,Singrauli,486881,143,1008
01-04-2025,Madhya Pradesh,Sehore,466001,161,586
01-04-2025,Andhra Pradesh,Krishna,520015,63,485
01-04-2025,Jammu and Kashmir,Budgam,191111,349,789
01-04-2025,Chhattisgarh,Raipur,493441,75,1257
01-04-2025,Delhi,North Delhi,110084,756,5451
01-04-2025,Tamil Nadu,Tiruvallur,601201,42,728
01-04-2025,Jharkhand,Ranchi,834001,210,1855
01-04-2025,Gujarat,Surat,394107,206,2239
01-04-2025,Andhra Pradesh,Kurnool,518002,195,1075
01-04-2025,Delhi,North West Delhi,110040,957,2444
01-04-2025,Uttar Pradesh,Bareilly,243122,243,2103
01-04-2025,Andhra Pradesh,Kurnool,518313,132,828
01-04-2025,Rajasthan,Jodhpur,342013,52,279
01-04-2025,Karnataka,Ramanagar,562138,48,347
01-04-2025,Delhi,South Delhi,110062,699,9272
01-04-2025,Andhra Pradesh,Y. S. R,516360,85,582
01-04-2025,Delhi,South West Delhi,110043,740,4439
01-04-2025,Jammu and Kashmir,Rajouri,185151,83,426
01-04-2025,Telangana,K.v. Rangareddy,500089,137,882
01-04-2025,Madhya Pradesh,Satna,485775,139,613
01-04-2025,Haryana,Sonipat,131021,51,304
01-04-2025,Maharashtra,Thane,421204,110,1199
01-04-2025,Rajasthan,Ajmer,305802,35,304
01-04-2025,Himachal Pradesh,Una,177211,17,41
01-04-2025,Karnataka,Bangalore Rural,561203,169,1137
01-04-2025,Karnataka,Bengaluru,560023,56,383
01-04-2025,Uttar Pradesh,Bulandshahr,203131,349,3360
01-04-2025,Delhi,East Delhi,110031,498,2286
01-04-2025,Haryana,Sonipat,131001,568,2792
01-04-2025,Telangana,Hyderabad,500002,109,722
01-04-2025,Rajasthan,Nagaur,341505,74,793
01-04-2025,Rajasthan,Jaisalmer,345001,108,1243
01-04-2025,Madhya Pradesh,Balaghat,481222,239,785
01-04-2025,Madhya Pradesh,Seoni,480991,65,347
01-04-2025,Madhya Pradesh,Dindori,481879,108,701
01-04-2025,Himachal Pradesh,Bilaspur,174001,29,196
01-04-2025,Uttar Pradesh,Bijnor,246701,380,3470
01-04-2025,Rajasthan,Kota,324010,89,583
01-04-2025,Haryana,Hisar,125121,112,846
01-04-2025,Madhya Pradesh,Ashok Nagar,473331,191,1335
01-04-2025,Tamil Nadu,Kancheepuram,600069,133,1015
01-04-2025,Haryana,Sonipat,131101,124,659
01-04-2025,West Bengal,Dakshin Dinajpur,733121,91,1078
01-04-2025,Haryana,Ambala,134203,91,558
01-04-2025,Gujarat,Ahmedabad,380001,208,1728
01-04-2025,Chandigarh,Chandigarh,160025,145,312
01-04-2025,Rajasthan,Churu,331403,170,1401
01-04-2025,Andhra Pradesh,Srikakulam,532403,125,382
01-04-2025,Karnataka,Ballari,583120,27,125
01-04-2025,Chhattisgarh,Raipur,492101,55,520
01-04-2025,Tamil Nadu,Tiruvallur,600077,159,1288
01-04-2025,Chhattisgarh,Raipur,492014,26,335
01-04-2025,Jammu and Kashmir,Kathua,184206,55,255
01-04-2025,Haryana,Hisar,125039,74,575
01-04-2025,Karnataka,Bengaluru,560076,143,1070
01-04-2025,Telangana,Hyderabad,500059,138,979
01-04-2025,Madhya Pradesh,Bhopal,462010,97,740
01-04-2025,Maharashtra,Nandurbar,425414,79,294
01-04-2025,Telangana,Hyderabad,500023,93,762
01-04-2025,Haryana,Kaithal,136035,52,274
01-04-2025,Madhya Pradesh,Bhopal,462037,26,164
01-04-2025,Punjab,Patiala,140401,95,1106
01-04-2025,Madhya Pradesh,Neemuch,458441,224,1260
01-04-2025,Maharashtra,Jalgaon,425001,206,1220
01-04-2025,West Bengal,Murshidabad,742302,64,855
01-04-2025,Madhya Pradesh,Dindori,481882,264,866
01-04-2025,Madhya Pradesh,Guna,473001,226,1679
01-04-2025,Madhya Pradesh,Satna,485221,100,555
01-04-2025,Jammu and Kashmir,Baramula,193201,203,1350
01-04-2025,Chhattisgarh,Raipur,493221,157,1004
01-04-2025,Haryana,Gurgaon,122103,172,1050
01-04-2025,Karnataka,Raichur,584101,62,533
01-04-2025,Madhya Pradesh,Dewas,455227,118,1231
01-04-2025,Jammu and Kashmir,Udhampur,182141,28,282
01-04-2025,Gujarat,Kachchh,370001,273,1774
01-04-2025,Karnataka,Bengaluru,560032,150,885
01-04-2025,Rajasthan,Rajsamand,305921,155,633
01-04-2025,Jammu and Kashmir,Kulgam,192231,240,1087
01-04-2025,Madhya Pradesh,Indore,452016,236,1909
01-04-2025,Rajasthan,Karauli,322241,223,1217
01-04-2025,Madhya Pradesh,Bhopal,462043,81,498
01-04-2025,West Bengal,Uttar Dinajpur,733134,163,2668
01-04-2025,Andhra Pradesh,Visakhapatnam,530013,54,424
01-04-2025,Delhi,South Delhi,110017,183,1875
01-04-2025,Tamil Nadu,Tiruppur,641602,102,863
01-04-2025,Haryana,Bhiwani,127046,62,260
01-04-2025,Karnataka,Mysuru,570016,26,224
01-04-2025,Madhya Pradesh,Indore,452020,103,794
01-04-2025,Gujarat,Surat,395004,503,4983
01-04-2025,Jammu and Kashmir,Srinagar,190002,69,607
01-04-2025,Jammu and Kashmir,Kathua,184201,30,311
01-04-2025,Haryana,Yamuna Nagar,135003,194,967
01-04-2025,Maharashtra,Thane,401107,379,3573
